"totalquantityonhand","custitem_ns_sc_ext_ts_override","custitem_packship_itm_pack_height","prodqtyvarianceacct","purchaseunit","custitem_fc_mastercase","cseg_funding_source","custitem_ns_sc_ext_id_low_stock_msg","custitem_code_of_supply","costestimate","countryofmanufacture","isspecialorderitem","receiptquantitydiff","cseg_project","dropshipexpenseaccount","stockunit","custitem_fc_product_subcategory_scr","purchasepricevarianceacct","custitem_ns_sc_ext_id_hide_invt_msg","isfulfillable","dontshowprice","generateaccruals","storedisplayname","expenseamortizationrule","custitem_ns_sc_ext_ts_exclude","class","itemid","custitem_fc_legacyhtmid","lastpurchaseprice","nextagcategory","custitem_fefo_commit_grp_code","seasonaldemand","costestimatetype","weight","handlingcost","deferralaccount","custitem_itr_supplementary_unit_abbrev","custitem_packship_itm_pack_width","displayname","purchaseorderquantitydiff","vendreturnvarianceaccount","enforceminqtyinternally","custitem_ns_ib_show_badges","parent","custitem_fc_bin_staticfield","custitem_ef_badges","custitem_fc_qtypershippinglabel","createddate","froogleproductfeed","maxdonationamount","custitem_ns_pr_item_attributes","custitem_un_number","custitem_fefo_expiry_date_required","isonline","custitem_as_sulphur_dioxide","custitem_ns_sc_ext_ts_90_amount","unbuildvarianceaccount","custitem_fc_product_category_scr","custitem_as_soybeans","custitem_as_eggs","tracklandedcost","excludefromsitemap","wipvarianceacct","storedisplayimage","effectivebomcontrol","pricinggroup","custitem_fc_markfordeletion","custitem4","custitem6","custitem5","custitem_ns_sc_ext_ts_30_quantity","outofstockmessage","isdropshipitem","pagetitle","location","vendorname","residual","searchkeywords","purchaseorderamount","minimumquantity","receiptquantity","custitem_ns_sc_ext_ts_90_quantity","custitem_as_fish","scrapacct","custitem_as_mustard","transferprice","storedetaileddescription","custitem_ns_sc_ext_id_hide_qty_avl","usecomponentyield","custitem_commodity_code","custitem_ns_sc_ext_id_stock_message","yahooproductfeed","upccode","islotitem","custitem_fc_zen_itemiscatchweight","sitemappriority","itemtype","custitem_fc_innerpackage","shopzillaproductfeed","fullname","custitem_fc_zen_salerateperpricingunit","custitem_ns_sc_ext_id_bo_msg","custitem_fc_brand","usemarginalrates","custitemfc_usedefaultbrandscimages","shippingcost","custitem_fc_zen_sft_comm_qty","custitem_aln_6_current_counter","amortizationtemplate","custitem_ns_sc_ext_ts_30_amount","shoppingproductfeed","custitem_ns_sc_ext_id_low_stock_thresh","externalid","custitem_ns_pr_count","maximumquantity","custitem_as_peanuts","custitem_ns_sc_ext_ts_365_amount","amortizationperiod","custitem_fc_product_subsubcategory_scr","matrixoptioncustitem5","copydescription","custitem_ns_sc_ext_id_qty_avl_msg","weightunits","custitem_as_milk","averagecost","custitem_soft_comit","isdonationitem","featureddescription","nextagproductfeed","shipindividually","outofstockbehavior","createexpenseplanson","custitem_ns_ib_badges","storedisplaythumbnail","urlcomponent","saleunit","expenseaccount","custitem_fc_stateoforigin","shopzillacategoryid","weightunit","description","custitem_packship_itm_pack_length","custitem_fc_zen_baseunitweight","custitem_ns_sc_ext_ts_365_quantity","intercoexpenseaccount","subtype","purchaseorderquantity","billqtyvarianceacct","id","custitem_fc_targetmarket","custreturnvarianceaccount","showdefaultdonationamount","custitem_nature_of_transaction_codes","custitem_packship_item_packinstruction","mpn","custitem_ns_sc_ext_ts_7_quantity","custitem_fc_productattributes","storedescription","custitem_fc_zone_static","custitem_type_of_goods","quantitypricingschedule","fxcost","custitem_atlas_approved","billexchratevarianceacct","custitem_aln_1_auto_numbered","custitem_ns_pr_rating","supplyreplenishmentmethod","manufacturer","custitem_fc_zen_pack_count","custitem_fc_storagetemp","custitem_ns_pr_attributes_rating","demandmodifier","overallquantitypricingtype","stockdescription","custitem_prompt_payment_discount_item","custitem_as_molluscs","custitem_ns_sc_ext_id_hide_low_qty_msg","custitem_fc_zen_weight_unit","printitems","gainlossaccount","custitem_fc_zen_pricingunittype","preferredlocation","custitem_fc_product_stub","custitem_ns_pr_rating_by_rate","billpricevarianceacct","wipacct","matchbilltoreceipt","custitem_aln_3_initial_sequence","shippackage","prodpricevarianceacct","custitem_as_crustacean","incomeaccount","atpmethod","custitem_fc_ingredients","custitem_itr_supplementary_unit","custitem_fc_zen_jit_producers","custitem_fefo_shelf_life_grp","assetaccount","custitem_fc_sc_imageprefix","unitstype","cost","costingmethod","lastmodifieddate","custitem_as_tree_nuts","includechildren","custitem_fc_vtlocalpurchasingincentive","subsidiary","custitem_as_celery","receiptamount","custitem_as_wheat","custitem_cust_uom","relateditemsdescription","metataghtml","shoppingdotcomcategory","isinactive","custitem_ns_sc_ext_ts_7_amount","purchasedescription","intercoincomeaccount","costingmethoddisplay","custitem_as_lupin","custitem_aln_2_number_format","nopricemessage","totalvalue","custitem_as_sesame","department"
"","F","","","2","Case, 12 x 8oz bottle","","","","","","F","","","","2","50","","F","T","F","T","Kitchen Garden Farm / Ghost Pepper Sriracha, OG / Case, 12 x 8oz bottle","","F","235","KGF046","31651","","","","F","AVGCOST","0","","","","","Kitchen Garden Farm / Ghost Pepper Sriracha, OG / Case, 12 x 8oz bottle","","","T","F","","","","1","2/28/2023","F","","","","F","T","F","","","11","F","F","F","F","","","","","F","","KGF046 Kitchen Garden Farm / Ghost Pepper Sriracha, OG / Case, 12 x 8oz bottle","","","","F","","","","","","","","","","F","","F","",".","F","","","","F","","T","F","","InvtPart","8oz bottle","F","KGF046","","","85","F","T","","","","","","F","","","","","F","","","19","","F","","per Cs","F","","F","F","","F","F","DEFAULT","","","","Kitchen-Garden-Farm-Ghost-Pepper-Sriracha-OG-Case-12-x-8oz-bottle","2","213","2","","1","Kitchen Garden Farm / Ghost Pepper Sriracha, OG / Case, 12 x 8oz bottle","","","","","","","","2142","1","","F","","","","","2","","","","","84","F","","F","","REORDER_POINT","Kitchen Garden Farm","12","1","","","","","","F","F","","F","420","","1","Ghost Pepper Sriracha, OG","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD",".","","","","1032","","2","84","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","Kitchen Garden Farm / Ghost Pepper Sriracha, OG / Case, 12 x 8oz bottle","","Average","F","","","","F",""
"","F","","","2","Bulk, 8oz bag","","","","","","F","","","","2","51","","F","T","F","T","Kitchen Garden Farm / Cayenne Peppers, Dried Whole, OG / Bulk, 8oz bag","","F","189","KGF047","37138","","","","F","AVGCOST","0","","","","","Kitchen Garden Farm / Cayenne Peppers, Dried Whole, OG / Bulk, 8oz bag","","","T","F","","","","1","2/28/2023","F","","","","F","T","F","","","11","F","F","F","F","","","","","F","","KGF047 Kitchen Garden Farm / Cayenne Peppers, Dried Whole, OG / Bulk, 8oz bag","","","","F","","","","","","","","","","F","","F","",".","F","","","","F","","T","F","","InvtPart","8oz bag","F","KGF047","","","85","F","T","","","","","","F","","","","","F","","","","","F","","per Cs","F","","T","F","","F","F","DEFAULT","","","","Kitchen-Garden-Farm-Cayenne-Peppers-Dried-Whole-OG-Bulk-8oz-bag","2","213","2","","1","Kitchen Garden Farm / Cayenne Peppers, Dried Whole, OG / Bulk, 8oz bag","","","","","","","","2143","2","","F","","","","","2","","","","","9999","F","","F","","REORDER_POINT","Kitchen Garden Farm","1","1","","","","","","F","F","","F","420","","1","Cayenne Peppers, Dried Whole, OG","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD",".","","65","","1032","","2","9999","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","Kitchen Garden Farm / Cayenne Peppers, Dried Whole, OG / Bulk, 8oz bag","","Average","F","","","","F",""
"","F","","","2","Case, 12 x 1lb. retail packages","","","","","","F","","","","2","22","","F","T","F","T","Vermont Bean Crafters / Yellow Eye Beans / Case, 12 x 1lb. retail packages","","F","137","VBC016","37976","","","","F","AVGCOST","13","","","","","Vermont Bean Crafters / Yellow Eye Beans / Case, 12 x 1lb. retail packages","","","T","F","","203","","","1/27/2023","F","","","","F","T","F","","","5","F","F","T","F","","","","","F","","VBC016 Vermont Bean Crafters / Yellow Eye Beans / Case, 12 x 1lb. retail packages","","","","F","","","","","","","","","","F","","F","","","F","","","","F","","T","F","","InvtPart","1# retail pack","F","VBC016","","","10","F","T","","","","","","F","","","","","F","","","","","F","","per Cs","F","","F","F","","F","F","DEFAULT","","","","Vermont-Bean-Crafters-Yellow-Eye-Beans-Case-12-x-1lb.-retail-packages","2","213","6","","1","Vermont Bean Crafters / Yellow Eye Beans / Case, 12 x 1lb. retail packages","","","","","","","","1141","1","","F","","","","","","","","","","48","F","","F","","REORDER_POINT","Vermont Bean Crafters","12","1","","","","","","F","F","","F","420","","1","Yellow Eye Beans","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","","","1032","","2","48","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","Yellow Eye Beans / Case, 12 x 1lb. retail packages","","Average","F","","","","F",""
"","F","","","2","Case, 18 x 12oz retail boxes","","","","","","F","","","","2","32","","F","T","F","T","Vermont Cranberry Company / Cranberries, Fancy Grade, Retail / Case, 18 x 12oz retail boxes","","F","145","VCC002","33174","","","","F","AVGCOST","14","","","","","Vermont Cranberry Company / Cranberries, Fancy Grade, Retail / Case, 18 x 12oz retail boxes","","","T","F","","202","","","1/27/2023","F","","","","F","T","F","","","7","F","F","T","F","","","","","F","","VCC002 Vermont Cranberry Company / Cranberries, Fancy Grade, Retail / Case, 18 x 12oz retail boxes","","","","F","","","","","","","","","","F","","F","","","F","","","","F","","T","F","","InvtPart","12oz retail box","F","VCC002","","","17","F","T","","","","","","F","","","","","F","","","","","F","","per Cs","F","","F","F","","F","F","DEFAULT","","","","Vermont-Cranberry-Company-Cranberries-Fancy-Grade-Retail-FROZEN-Case-18-x-12oz-retail-boxes","2","213","6","","1","Vermont Cranberry Company / Cranberries, Fancy Grade, Retail / Case, 18 x 12oz retail boxes","","","","","","","","1143","1","","F","","","","","","","8","","","52.5","F","","F","","REORDER_POINT","Vermont Cranberry Company","18","4","","","","","","F","F","","F","420","","1","Cranberries, Fancy Grade, Retail","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","","","1032","","2","52.5","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","Cranberries, Fancy Grade, Retail / Case, 18 x 12oz retail boxes","","Average","F","","","","F",""
"","F","","","2","Case, 18 x 12oz retail boxes","","","","","","F","","","","2","36","","F","T","F","T","Vermont Cranberry Company / Fresh Cranberries, Fancy Grade, RETAIL / Case, 18 x 12oz retail boxes","","F","134","VCC004","37936","","","","F","AVGCOST","14","","","","","Vermont Cranberry Company / Fresh Cranberries, Fancy Grade, RETAIL / Case, 18 x 12oz retail boxes","","","T","F","","203","","","1/27/2023","F","","","","F","T","F","","","8","F","F","T","F","","","","","F","","VCC004 Vermont Cranberry Company / Fresh Cranberries, Fancy Grade, RETAIL / Case, 18 x 12oz retail boxes","","","","F","","","","","","","","","","F","","F","","","F","","","","F","","T","F","","InvtPart","12oz retail box","F","VCC004","","","17","F","T","","","","","","F","","","","","F","","","","","F","","per Cs","F","","F","F","","F","F","DEFAULT","","","","Vermont-Cranberry-Company-Fresh-Cranberries-Fancy-Grade-RETAIL-Case-18-x-12oz-retail-boxes","2","213","6","","1","Vermont Cranberry Company / Fresh Cranberries, Fancy Grade, RETAIL / Case, 18 x 12oz retail boxes","","","","","","","","1145","1","","F","","","","","","","1","","","52.5","F","","F","","REORDER_POINT","Vermont Cranberry Company","18","4","","","","","","F","F","","F","420","","1","Fresh Cranberries, Fancy Grade, RETAIL","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","","","1032","","2","52.5","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","Fresh Cranberries, Fancy Grade, RETAIL / Case, 18 x 12oz retail boxes","","Average","F","","","","F",""
"","F","","","1","Wedge Piece, ~0.66# cryo","","","","","","F","","","","1","11","","F","T","F","T","Vermont Shepherd / Invierno / Wedge Piece, ~0.66# cryo","","F","244","VSH002","38783","","","","F","AVGCOST","0.66","","","","","Vermont Shepherd / Invierno / Wedge Piece, ~0.66# cryo","","","T","F","","203","","","1/27/2023","F","","","","F","T","F","","","3","F","F","T","F","","","","","F","9999","VSH002 Vermont Shepherd / Invierno / Wedge Piece, ~0.66# cryo","","","","F","","","Invierno","","","","","","","F","","F","","","F","","","","F","","T","T","","InvtPart","~0.66# wedge, cryo","F","VSH002","9999","","6","F","T","","","","","","F","","","","","F","","","8","","F","","per EA","F","","F","F","","F","F","DEFAULT","","","","Vermont-Shepherd-Invierno-Wedge-Piece-0.66-cryo","1","213","6","","1","Vermont Shepherd / Invierno / Wedge Piece, ~0.66# cryo","","0.66","","","","","","1147","2","","F","","","","","","","","","","9.24","F","","F","","REORDER_POINT","Vermont Shepherd","1","3","","","","","","F","F","","F","420","Pound","1","Invierno","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","","","1032","","1","9.24","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","Invierno / Wedge Piece, ~0.66# cryo","","Average","F","","","","F",""
"","F","","","1","Wheel, ~6-8#","","","","","","F","","","","1","11","","F","T","F","T","Vermont Shepherd / Invierno / Wheel, ~6-8#","","F","244","VSH004","39979","","","","F","AVGCOST","7","","","","","Vermont Shepherd / Invierno / Wheel, ~6-8#","","","T","F","","202","","","1/27/2023","F","","","","F","T","F","","","3","F","F","T","F","","","","","F","9999","VSH004 Vermont Shepherd / Invierno / Wheel, ~6-8#","","","","F","","","Invierno","","","","","","","F","","F","","","F","","","","F","","T","T","","InvtPart","~6-8# wheel","F","VSH004","9999","","6","F","T","","","","","","F","","","","","F","","","8","","F","","per EA","F","","F","F","","F","F","DEFAULT","","","","Vermont-Shepherd-Invierno-Wheel-6-8","1","213","6","","1","Vermont Shepherd / Invierno / Wheel, ~6-8#","","7","","","","","","1149","2","","F","","","","","","","","","","89.25","F","","F","","REORDER_POINT","Vermont Shepherd","1","3","","","","","","F","F","","F","420","Pound","1","Invierno","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","","","1032","","1","89.25","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","Invierno / Wheel, ~6-8#","","Average","F","","","","F",""
"","F","","","2","Case, 10 x ~0.66# cryo wedges","","","","","","F","","","","2","11","","F","T","F","T","Vermont Shepherd / Invierno, 2 Year / Case, 10 x ~0.66# cryo wedges","","F","244","VSH006","38780","","","","F","AVGCOST","7","","","","","Vermont Shepherd / Invierno, 2 Year / Case, 10 x ~0.66# cryo wedges","","","T","F","","203","","","1/27/2023","F","","","","F","T","F","","","3","F","F","T","F","","","","","F","9999","VSH006 Vermont Shepherd / Invierno, 2 Year / Case, 10 x ~0.66# cryo wedges","","","","F","","","Invierno, 2 Year","","","","","","","F","","F","","","F","","","","F","","T","T","","InvtPart","~0.66# wedge, cryo","F","VSH006","9999","","6","F","T","","","","","","F","","","","","F","","","8","","F","","per Cs","F","","F","F","","F","F","DEFAULT","","","","Vermont-Shepherd-Invierno-2-Year-Case-10-x-0.66-cryo-wedges","2","213","6","","1","Vermont Shepherd / Invierno, 2 Year / Case, 10 x ~0.66# cryo wedges","","7","","","","","","1151","1","","F","","","","","","","","","","109.9","F","","F","","REORDER_POINT","Vermont Shepherd","10","3","","","","","","F","F","","F","420","Pound","1","Invierno, 2 Year","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","","","1032","","2","109.9","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","Invierno, 2 Year / Case, 10 x ~0.66# cryo wedges","","Average","F","","","","F",""
"","F","","","1","Wedge Piece, ~0.66# cryo","","","","","","F","","","","1","11","","F","T","F","T","Vermont Shepherd / Invierno, Smoked / Wedge Piece, ~0.66# cryo","","F","244","VSH008","38781","","","","F","AVGCOST","0.66","","","","","Vermont Shepherd / Invierno, Smoked / Wedge Piece, ~0.66# cryo","","","T","F","","203","","","1/27/2023","F","","","","F","T","F","","","3","F","F","T","F","","","","","F","9999","VSH008 Vermont Shepherd / Invierno, Smoked / Wedge Piece, ~0.66# cryo","","","","F","","","Invierno, Smoked","","","","","","","F","","F","","","F","","","","F","","T","T","","InvtPart","~0.66# wedge, cryo","F","VSH008","9999","","6","F","T","","","","","","F","","","","","F","","","8","","F","","per EA","F","","F","F","","F","F","DEFAULT","","","","Vermont-Shepherd-Invierno-Smoked-Wedge-Piece-0.66-cryo","1","213","6","","1","Vermont Shepherd / Invierno, Smoked / Wedge Piece, ~0.66# cryo","","0.66","","","","","","1153","1","","F","","","","","","","","","","9.735","F","","F","","REORDER_POINT","Vermont Shepherd","1","3","","","","","","F","F","","F","420","Pound","1","Invierno, Smoked","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","","","1032","","1","9.735","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","Invierno, Smoked / Wedge Piece, ~0.66# cryo","","Average","F","","","","F",""
"","F","","","1","Wedge Piece, ~0.66# cryo","","","","","","F","","","","1","11","","F","T","F","T","Vermont Shepherd / Verano / Wedge Piece, ~0.66# cryo","","F","244","VSH010","38785","","","","F","AVGCOST","0.66","","","","","Vermont Shepherd / Verano / Wedge Piece, ~0.66# cryo","","","T","F","","201","","","1/27/2023","F","","","","F","T","F","","","3","F","F","T","F","","","","","F","9999","VSH010 Vermont Shepherd / Verano / Wedge Piece, ~0.66# cryo","","","","F","","","Verano","","","","","","","F","","F","","","F","","","","F","","T","T","","InvtPart","~0.66# wedge, cryo","F","VSH010","9999","","6","F","T","","","","","","F","","","","","F","","","8","","F","","per EA","F","","F","F","","F","F","DEFAULT","","","","Vermont-Shepherd-Verano-Wedge-Piece-0.66-cryo","1","213","6","","1","Vermont Shepherd / Verano / Wedge Piece, ~0.66# cryo","","0.66","","","","","","1155","1","","F","","","","","","","","","","13.761","F","","F","","REORDER_POINT","Vermont Shepherd","1","3","","","","","","F","F","","F","420","Pound","1","Verano","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","","","1032","","1","13.761","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","Verano / Wedge Piece, ~0.66# cryo","","Average","F","","","","F",""
"","F","","","2","Case, 12 x 16oz bottles","","","","","","F","","","","2","49","","F","T","F","T","Yoder Farm / Apple Cider Vinegar / Case, 12 x 16oz bottles","","F","166","YOD001","38775","","","","F","AVGCOST","","","","","","Yoder Farm / Apple Cider Vinegar / Case, 12 x 16oz bottles","","","T","F","","201","","","1/27/2023","F","","","","F","T","F","","","11","F","F","T","F","","","","","F","","YOD001 Yoder Farm / Apple Cider Vinegar / Case, 12 x 16oz bottles","","","","F","","","Apple Cider Vinegar","","","","","","","F","","F","","Our cider vinegar is made with only    wild, chemical free apples, and is    unpasteurized, unfiltered, and full of    the acetobacter culture that comprises    the "mother of vinegar". Because the        apples we use are ungrafted "seed-    lings", our vinegar is high in naturally        occurring tannins and acids, giving it    a dark color, and a richer flavor profile    than other cider vinegars.","F","","","","F","","T","F","","InvtPart","16oz bottle","F","YOD001","","","47","F","T","","","","","","F","","","","","F","","","","","F","","per Cs","F","","F","F","","F","F","DEFAULT","","","","Yoder-Farm-Apple-Cider-Vinegar-Case-12-x-16oz-bottles","2","213","6","","","Yoder Farm / Apple Cider Vinegar / Case, 12 x 16oz bottles","","","","","","","","1192","1","","F","","","","","","","5","","","48","F","","F","","REORDER_POINT","Yoder Farm","12","1","","","","","","F","F","","F","420","","1","Apple Cider Vinegar","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","","","1032","","2","48","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","Apple Cider Vinegar / Case, 12 x 16oz bottles","","Average","F","","","","F",""
"","F","","","2","Case, 6 x 8oz bottles","","","","","","F","","","","2","49","","F","T","F","T","Yoder Farm / Vinegar Fruit Tonic, Mixed Fruit / Case, 6 x 8oz bottles","","F","166","YOD003","38778","","","","F","AVGCOST","","","","","","Yoder Farm / Vinegar Fruit Tonic, Mixed Fruit / Case, 6 x 8oz bottles","","","T","F","","202","","","1/27/2023","F","","","","F","T","F","","","11","F","F","T","F","","","","","F","","YOD003 Yoder Farm / Vinegar Fruit Tonic, Mixed Fruit / Case, 6 x 8oz bottles","","","","F","","","Vinegar Fruit Tonic, Mixed Fruit","","","","","","","F","","F","","Our vinegar tonic is made with our live cider vinegar infused with either chemical    free or organic certified fruit, and sweetened with raw honey. We bottle it raw and    unfiltered so shake the bottle to mix the enzymes from the raw honey before using.    This tonic is about the sweet sour level of a balsamic and can be used as a more    fruity substitute (in glazes, dressings, etc) or mix it with seltzer or other beverages.","F","","","","F","","T","F","","InvtPart","8oz bottle","F","YOD003","","","47","F","T","","","","","","F","","","","","F","","","","","F","","per Cs","F","","F","F","","F","F","DEFAULT","","","","Yoder-Farm-Vinegar-Fruit-Tonic-Mixed-Fruit-Case-6-x-8oz-bottles","2","213","6","","","Yoder Farm / Vinegar Fruit Tonic, Mixed Fruit / Case, 6 x 8oz bottles","","","","","","","","1194","1","","F","","","","","","","5","","","30","F","","F","","REORDER_POINT","Yoder Farm","6","1","","","","","","F","F","","F","420","","1","Vinegar Fruit Tonic, Mixed Fruit","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","","","1032","","2","30","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","Vinegar Fruit Tonic, Mixed Fruit / Case, 6 x 8oz bottles","","Average","F","","","","F",""
"","F","","","2","Case, 6 x 8oz bottles","","","","","","F","","","","2","49","","F","T","F","T","Yoder Farm / Vinegar Fruit Tonic, Strawberry / Case, 6 x 8oz bottles","","F","166","YOD005","38776","","","","F","AVGCOST","","","","","","Yoder Farm / Vinegar Fruit Tonic, Strawberry / Case, 6 x 8oz bottles","","","T","F","","202","","","1/27/2023","F","","","","F","T","F","","","11","F","F","T","F","","","","","F","","YOD005 Yoder Farm / Vinegar Fruit Tonic, Strawberry / Case, 6 x 8oz bottles","","","","F","","","Vinegar Fruit Tonic, Strawberry","","","","","","","F","","F","","Our vinegar tonic is made with our live cider vinegar infused with either chemical    free or organic certified fruit, and sweetened with raw honey. We bottle it raw and    unfiltered so shake the bottle to mix the enzymes from the raw honey before using.    This tonic is about the sweet sour level of a balsamic and can be used as a more    fruity substitute (in glazes, dressings, etc) or mix it with seltzer or other beverages.","F","","","","F","","T","F","","InvtPart","8oz bottle","F","YOD005","","","47","F","T","","","","","","F","","","","","F","","","","","F","","per Cs","F","","F","F","","F","F","DEFAULT","","","","Yoder-Farm-Vinegar-Fruit-Tonic-Strawberry-Case-6-x-8oz-bottles","2","213","6","","","Yoder Farm / Vinegar Fruit Tonic, Strawberry / Case, 6 x 8oz bottles","","","","","","","","1196","1","","F","","","","","","","5","","","30","F","","F","","REORDER_POINT","Yoder Farm","6","1","","","","","","F","F","","F","420","","1","Vinegar Fruit Tonic, Strawberry","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","","","1032","","2","30","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","Vinegar Fruit Tonic, Strawberry / Case, 6 x 8oz bottles","","Average","F","","","","F",""
"","F","","","2","Case, 10 x 12oz retail cryo","","","","","","F","","","","2","104","","F","T","F","T","Boyden Beef / Steaks, London Broil / Case, 10 x 12oz retail cryo","","F","121","BOY008","39870","","","","F","AVGCOST","6","","","","","Boyden Beef / Steaks, London Broil / Case, 10 x 12oz retail cryo","","","T","F","","201","","","1/27/2023","F","","","","F","T","F","","","9","F","F","T","F","","","","","F","","BOY008 Boyden Beef / Steaks, London Broil / Case, 10 x 12oz retail cryo","","","","F","","","","","","","","","","F","","F","","Grass-Fed, Grain Finished Beef, Antibiotic and Hormone Free  At Boyden Farm we focus on family farming, the way it used to be and should be. Our family farm and local butcher shop produce high quality flavorful beef our customers deserve. Our locally sourced cattle receive a healthy grass fed diet finished with old fashioned non-GMO feeds, creating delectable beef that is better than grass fed alone. Our 5th generation Vermont farm produces the highest quality of beef through our roots of family farming!","F","","","","F","","T","F","","InvtPart","12oz retail cryo","F","BOY008","","","102","F","T","","","","","","F","","","","","F","","","","","F","","per Cs","F","","F","F","","F","F","DEFAULT","","","","Boyden-Beef-Steaks-London-Broil-Case-10-x-12oz-retail-cryo","2","213","6","","1","Boyden Beef / Steaks, London Broil / Case, 10 x 12oz retail cryo","","","","","","","","204","2","","F","","","","","101","","8","","","59.63","F","","F","","REORDER_POINT","Boyden Beef","10","4","","","","","","F","F","","F","420","","1","Steaks, London Broil","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","","","1032","","2","59.63","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","Steaks, London Broil / Case, 10 x 12oz retail cryo","","Average","F","","","","F",""
"","F","","","2","Case, 8 pints","","","","","","F","","","","2","31","","F","T","F","T","Barts Ice Cream / Snickerdoodle / Case, 8 pints","","F","236","BAR033","41339","","","","F","AVGCOST","9","","","","","Barts Ice Cream / Snickerdoodle / Case, 8 pints","","","T","F","","","","","2/23/2023","F","","","","F","T","F","","","7","F","F","T","F","","","","","F","","BAR033 Barts Ice Cream / Snickerdoodle / Case, 8 pints","","","","F","","","","","","","","","","F","","F","","","F","","","","F","","T","F","","InvtPart","8 pints","F","BAR033","","","51","F","T","","","","","","F","","","","","F","","","16","","F","","per Cs","F","","T","F","","F","F","DEFAULT","","","","Barts-Ice-Cream-Snickerdoodle-Case-8-pints","2","213","2","","1","Barts Ice Cream / Snickerdoodle / Case, 8 pints","","","","","","","","1438","1","","F","","","","","","","","","","24.75","F","","F","","REORDER_POINT","Barts Ice Cream","8","5","","","","","","F","F","","F","420","","1","Snickerdoodle","","","","F","","","","F","319","CUMULATIVE_ATP_WITH_LOOK_AHEAD","","","125","","1032","","2","24.75","AVG","3/10/2023","F","F","F","1","F","","F","","","","","F","","Snickerdoodle / Case, 8 pints","","Average","F","","","","F",""
